"nhs_region","trust_type","trust_name","provider_code","wk_start","wk","onset_category","n","ecds_last_update","sus_last_update"
"EAST OF ENGLAND","INDEPENDENT SECTOR","RAMSAY HEALTHCARE UK OPERATIONS LIMITED","NVC",2020-04-20,16,"Unlinked",2,NA,NA
"EAST OF ENGLAND","INDEPENDENT SECTOR","RAMSAY HEALTHCARE UK OPERATIONS LIMITED","NVC",2020-04-27,17,"Unlinked",1,2020-05-26,NA
"EAST OF ENGLAND","INDEPENDENT SECTOR","RAMSAY HEALTHCARE UK OPERATIONS LIMITED","NVC",2020-05-04,18,"Unlinked",1,NA,2020-06-08
"EAST OF ENGLAND","INDEPENDENT SECTOR","RAMSAY HEALTHCARE UK OPERATIONS LIMITED","NVC",2020-05-11,19,"CO",1,NA,2020-05-13
"EAST OF ENGLAND","INDEPENDENT SECTOR","RAMSAY HEALTHCARE UK OPERATIONS LIMITED","NVC",2020-05-11,19,"Unlinked",2,2020-05-02,2020-07-15
"EAST OF ENGLAND","INDEPENDENT SECTOR","RAMSAY HEALTHCARE UK OPERATIONS LIMITED","NVC",2020-09-14,37,"Unlinked",1,NA,2019-12-03
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST","RT1",2020-03-23,12,"Unlinked",5,2020-03-09,2020-03-10
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST","RT1",2020-04-27,17,"Unlinked",34,2020-08-16,2020-08-04
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-03-16,11,"CO",1,NA,2020-04-28
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-03-30,13,"HO.HA",2,NA,2020-04-24
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-04-06,14,"HO.HA",3,NA,2020-04-27
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-04-13,15,"CO",1,NA,2020-04-24
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-04-13,15,"HO.HA",1,NA,2020-04-23
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-04-13,15,"HO.pHA",1,NA,2020-05-12
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-04-20,16,"Unlinked",4,2020-06-26,2020-04-19
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-04-27,17,"Unlinked",1,NA,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-05-11,19,"Unlinked",1,2020-04-29,2020-05-11
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-05-18,20,"Unlinked",2,2020-05-05,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-06-01,22,"Unlinked",2,2020-09-19,2020-06-04
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-06-08,23,"Unlinked",1,NA,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-06-15,24,"Unlinked",2,2020-07-10,2020-05-25
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-07-06,27,"Unlinked",3,2020-04-28,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-07-20,29,"Unlinked",1,NA,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-08-24,34,"Unlinked",1,NA,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST","RWR",2020-09-14,37,"Unlinked",1,2020-08-10,2020-08-27
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-03-23,12,"Unlinked",7,2020-01-27,2020-05-02
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-03-30,13,"Unlinked",6,2020-03-11,2020-03-27
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-04-06,14,"Unlinked",1,2020-03-25,2020-03-31
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-04-13,15,"Unlinked",2,2020-04-13,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-04-20,16,"Unlinked",1,NA,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-04-27,17,"Unlinked",3,2020-04-25,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-05-04,18,"Unlinked",1,2020-05-22,2020-05-27
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-06-08,23,"Unlinked",1,NA,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-06-29,26,"Unlinked",1,2020-06-28,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-07-06,27,"Unlinked",1,NA,2020-07-24
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-09-07,36,"Unlinked",1,NA,NA
"EAST OF ENGLAND","MENTAL HEALTH AND LEARNING DISABILITY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","RMY",2020-09-14,37,"Unlinked",1,NA,NA
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-02,9,"CO",2,2020-03-08,2020-03-11
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-09,10,"CO",22,2020-03-18,2020-05-09
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-09,10,"HO.HA",2,2020-02-21,2020-03-23
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-09,10,"HO.iHA",5,2020-03-10,2020-03-29
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-09,10,"HO.pHA",4,2020-03-08,2020-04-03
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-16,11,"CO",69,2020-03-27,2020-06-05
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-16,11,"HO.HA",16,2020-03-08,2020-04-08
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-16,11,"HO.iHA",10,2020-03-19,2020-04-06
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-16,11,"HO.pHA",8,2020-03-12,2020-04-18
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-23,12,"CO",86,2020-04-10,2020-06-05
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-23,12,"HO.HA",30,2020-03-12,2020-05-01
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-23,12,"HO.iHA",29,2020-03-27,2020-05-22
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-23,12,"HO.pHA",18,2020-03-21,2020-04-11
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-23,12,"Unlinked",2,2020-04-19,2020-04-24
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-30,13,"CO",175,2020-04-16,2020-07-01
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-30,13,"HO.HA",26,2020-03-18,2020-06-26
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-30,13,"HO.iHA",64,2020-04-03,2020-05-19
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-30,13,"HO.pHA",18,2020-03-28,2020-04-24
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-03-30,13,"Unlinked",23,2020-05-20,2020-06-05
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-06,14,"CO",161,2020-04-26,2020-07-22
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-06,14,"HO.HA",9,2020-03-24,2020-04-26
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-06,14,"HO.iHA",55,2020-04-10,2020-06-05
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-06,14,"HO.pHA",13,2020-04-03,2020-05-07
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-06,14,"Unlinked",16,2020-04-09,2020-04-06
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-13,15,"CO",88,2020-04-25,2020-06-13
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-13,15,"HO.HA",4,2020-04-01,2020-05-18
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-13,15,"HO.iHA",30,2020-04-16,2020-06-04
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-13,15,"HO.pHA",15,2020-04-11,2020-07-30
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-13,15,"Unlinked",6,2020-04-16,2020-04-14
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-20,16,"CO",45,2020-05-01,2020-06-01
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-20,16,"HO.HA",5,2020-04-06,2020-07-01
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-20,16,"HO.iHA",7,2020-04-23,2020-05-18
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-20,16,"HO.pHA",3,2020-04-13,2020-04-24
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-20,16,"Unlinked",1,2019-12-21,2019-12-25
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-27,17,"CO",36,2020-05-17,2020-05-30
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-27,17,"HO.HA",1,2020-04-13,2020-04-28
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-27,17,"HO.iHA",6,2020-04-27,2020-05-23
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-27,17,"HO.pHA",4,2020-04-25,2020-05-16
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-04-27,17,"Unlinked",4,2020-06-02,NA
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-04,18,"CO",23,2020-05-21,2020-05-28
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-04,18,"HO.iHA",4,2020-05-07,2020-05-21
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-04,18,"HO.pHA",1,2020-04-26,2020-05-06
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-11,19,"CO",12,2020-05-25,2020-06-12
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-11,19,"HO.pHA",2,2020-05-07,2020-05-19
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-11,19,"Unlinked",1,NA,2020-05-29
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-18,20,"CO",9,2020-05-22,2020-06-09
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-18,20,"HO.iHA",5,2020-05-22,2020-06-05
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-18,20,"HO.pHA",4,2020-05-14,2020-07-13
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-18,20,"Unlinked",4,NA,2020-06-18
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-25,21,"CO",3,2020-06-10,2020-06-22
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-25,21,"HO.HA",1,2020-05-05,2020-06-04
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-25,21,"HO.iHA",1,NA,2020-06-07
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-05-25,21,"HO.pHA",1,2020-05-14,NA
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-01,22,"CO",6,2020-06-07,2020-07-01
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-01,22,"HO.HA",1,2020-05-07,2020-06-04
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-01,22,"HO.iHA",1,2020-05-30,2020-06-03
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-01,22,"HO.pHA",2,2020-05-26,2020-06-03
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-01,22,"Unlinked",2,NA,2020-05-07
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-08,23,"CO",7,2020-06-25,2020-07-04
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-08,23,"HO.iHA",3,2020-06-11,2020-06-20
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-15,24,"CO",2,NA,2020-06-20
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-15,24,"HO.iHA",1,NA,2020-06-21
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-22,25,"CO",13,2020-07-09,2020-07-10
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-22,25,"HO.HA",1,2020-04-24,2020-06-29
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-22,25,"HO.iHA",1,NA,2020-07-23
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-22,25,"HO.pHA",1,2020-06-18,2020-07-01
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-22,25,"Unlinked",4,2020-06-18,2020-07-18
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-29,26,"CO",3,2020-07-03,2020-07-10
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-06-29,26,"Unlinked",7,2020-06-28,2020-08-26
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-06,27,"CO",6,2020-07-11,2020-07-24
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-06,27,"HO.HA",1,2020-06-20,2020-07-09
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-06,27,"HO.iHA",1,NA,2020-07-08
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-06,27,"Unlinked",6,NA,2020-01-29
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-13,28,"CO",6,2020-07-16,2020-07-28
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-13,28,"Unlinked",5,NA,2020-08-22
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-20,29,"CO",7,2020-08-01,2020-08-05
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-20,29,"HO.iHA",1,2020-07-19,2020-08-05
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-20,29,"Unlinked",5,2020-07-09,NA
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-27,30,"CO",7,2020-08-02,2020-08-06
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-27,30,"HO.iHA",2,2020-07-30,2020-08-26
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-07-27,30,"Unlinked",5,2020-05-14,2020-02-23
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-03,31,"CO",11,2020-08-13,2020-08-24
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-03,31,"Unlinked",7,2020-03-29,2020-08-30
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-10,32,"CO",8,2020-08-22,2020-08-28
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-10,32,"HO.HA",1,2020-07-28,2020-08-17
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-10,32,"Unlinked",8,2020-09-12,2020-09-12
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-17,33,"CO",6,2020-08-26,2020-08-29
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-17,33,"HO.HA",1,2020-04-07,NA
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-17,33,"Unlinked",7,2020-08-21,NA
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-24,34,"CO",13,2020-08-30,2020-08-31
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-24,34,"Unlinked",6,2020-08-28,NA
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-31,35,"CO",1,2020-08-31,NA
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-31,35,"HO.HA",3,2020-08-19,NA
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-08-31,35,"Unlinked",10,2020-08-28,2020-07-14
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-09-07,36,"Unlinked",13,2020-08-11,2020-08-21
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-09-14,37,"HO.HA",1,2020-03-24,NA
"LONDON","ACUTE","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","RF4",2020-09-14,37,"Unlinked",8,2020-08-07,2020-08-20
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-02-24,8,"CO",1,2020-03-01,NA
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-02,9,"CO",4,2020-03-12,2020-03-13
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-02,9,"Unlinked",2,NA,NA
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-09,10,"CO",38,2020-03-15,2020-05-05
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-09,10,"HO.HA",2,2020-02-27,2020-03-31
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-09,10,"HO.iHA",7,2020-03-12,2020-09-21
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-09,10,"HO.pHA",1,2020-03-05,2020-05-07
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-09,10,"Unlinked",2,NA,NA
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-16,11,"CO",130,2020-04-04,2020-09-21
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-16,11,"HO.HA",14,2020-03-07,2020-05-07
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-16,11,"HO.iHA",27,2020-03-20,2020-05-02
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-16,11,"HO.pHA",14,2020-03-15,2020-04-08
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-16,11,"Unlinked",29,2020-08-05,2020-08-18
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-23,12,"CO",426,2020-04-07,2020-09-21
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-23,12,"HO.HA",43,2020-03-15,2020-09-21
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-23,12,"HO.iHA",69,2020-03-27,2020-09-21
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-23,12,"HO.pHA",22,2020-03-20,2020-09-21
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-23,12,"Unlinked",45,2020-09-13,2020-06-22
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-30,13,"CO",648,2020-04-16,2020-09-21
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-30,13,"HO.HA",24,2020-03-21,2020-09-21
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-30,13,"HO.iHA",32,2020-04-03,2020-09-21
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-30,13,"HO.pHA",12,2020-03-28,2020-04-24
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-03-30,13,"Unlinked",74,2020-09-16,2020-08-12
"LONDON","ACUTE","BARTS HEALTH NHS TRUST","R1H",2020-04-06,14,"CO",481,2020-04-22,2020-09-21
